SUB_YEAR_WEEK,SUB_YEAR_WEEK_target,call_ALL_target,call_Burglary_target,WEEK,MONTH,YEAR,call_ALL,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,call_Armed subject,call_Assault,call_Burglar alarm,call_Burglary,call_Disturbance,call_Domestic,call_FW FIREWORKS,call_Fight,call_Loitering,call_Message delivery,call_Noise complaint,call_Possible drugs present,call_Prowler,call_Public Intoxication,call_Shots fired,call_Special residence patrol,call_Special watch,call_Stalking,call_Suspicious activity,call_Trespassing,call_Vandalism,call_Welfare check,disp_15-ARREST,disp_66-CANCEL,disp_9-VERBAL,disp_ADV-ADVICE GIVEN,disp_AST-ASSIST,disp_CI-CITY CITATION,disp_CLR-CLEARED BY DISPATCH,disp_CM-CIVIL MATTER,disp_COMP,disp_DISR,disp_Disregard,disp_Domestic Violence Report,disp_FA-FALSE ALARM,disp_FD-FOUNDED ALARM,disp_FI-FIELD INTERVIEW,disp_Gone on Arrival,disp_IRT Report,disp_K9 Report,disp_MC-STATE MISD CITATION,disp_MDT-BOLO'D MDT,disp_MSG-MESSAGE DELIVERED,disp_N25-NO CONTACT,disp_NR-NO REPORT,disp_Other,disp_PR-PROPERTY RETURNED,disp_RES-RESOLVED,disp_RF-REPORT FILED,disp_Runaway juvenile (entered NCIC),disp_SAT-SETTLED AMONG SELVES,disp_TES-TEST,disp_TI -TOW IN,disp_Truancy,disp_VA Hospital Alarm (Fire)
2015_5_ZONE6C,2015_6_ZONE6C,28,1,5,1,2015,35,9,5,2,3,7,7,3,33,3,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,4,0,0,1,0,0,0,0,3,3,0,1,0,8,0,0,6,1,0,0,1,2,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,10,0,0,6,5,0,0,0,0,0,0
2015_5_ZONE5A,2015_6_ZONE5A,16,0,5,1,2015,23,3,7,1,5,2,1,3,17,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,7,4,0,2,1,0,0,1,2,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,0,0
2015_5_ZONE2B,2015_6_ZONE2B,5,1,5,1,2015,4,0,1,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_5_ZONE1A,2015_6_ZONE1A,19,0,5,1,2015,28,5,1,1,10,4,4,6,21,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,9,0,0,1,0,0,0,0,0,1,0,1,0,7,0,0,5,4,0,0,0,1,1,1,0,1,0,0,2,7,0,0,0,0,0,0,0,0,2,1,0,0,7,3,0,0,0,1,0,0
2015_5_ZONE2A,2015_6_ZONE2A,20,4,5,1,2015,18,3,1,4,2,3,1,5,17,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,1,0,1,0,0,0,0,0,1,0,7,2,0,1,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,1,0,0,1,1,0,2,3,0,0,3,2,0,0,0,0,0,0
2015_5_ZONE4B,2015_6_ZONE4B,11,1,5,1,2015,14,2,1,2,3,4,2,1,12,3,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,6,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,4,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0
2015_5_ZONE5C,2015_6_ZONE5C,13,0,5,1,2015,11,1,0,1,1,2,1,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2015_5_ZONE2D,2015_6_ZONE2D,3,0,5,1,2015,10,3,0,2,1,1,2,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,3,1,0,0,0,0,0,0
2015_5_ZONE3B,2015_6_ZONE3B,6,0,5,1,2015,5,0,0,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
2015_6_ZONE5B,2015_7_ZONE5B,36,2,6,2,2015,30,0,4,12,10,8,8,2,0,44,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,14,0,0,0,0,4,1,0,0,8,0,0,0,6,0,0,1,6,1,0,2,11,0,1,0,0,0,0,3,2,0,0,0,0,1,0,0,0,4,4,0,0,2,7,0,0,0,0,0,0
2015_6_ZONE6C,2015_7_ZONE6C,32,6,6,2,2015,28,6,6,6,5,2,3,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1,0,0,0,0,1,0,0,1,2,0,2,0,5,2,2,3,1,0,0,0,1,0,2,0,0,0,0,1,10,0,0,0,0,1,0,0,0,5,3,0,0,3,3,0,0,0,0,0,0
2015_6_ZONE3C,2015_7_ZONE3C,20,5,6,2,2015,23,2,6,0,6,9,4,2,0,29,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,11,0,0,0,0,2,1,0,0,0,0,2,0,2,1,2,2,2,0,0,0,3,0,3,0,1,0,0,4,4,0,0,0,0,0,0,0,0,3,2,0,0,1,6,0,0,0,0,0,0
2015_6_ZONE4C,2015_7_ZONE4C,22,1,6,2,2015,18,2,3,2,5,1,2,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,1,0,0,0,0,0,3,1,0,0,4,1,0,0,0,0,0,0
2015_6_ZONE6B,2015_7_ZONE6B,11,3,6,2,2015,19,1,4,3,1,4,3,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,4,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,2,5,0,0,4,1,0,0,0,0,0,0
2015_6_ZONE7B,2015_7_ZONE7B,37,4,6,2,2015,27,6,3,9,4,3,3,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,4,0,0,0,0,0,0,0,1,0,0,2,0,6,1,1,3,3,0,0,1,0,0,1,1,0,0,0,3,1,0,1,1,0,0,0,0,0,3,3,0,0,3,7,0,0,0,1,0,0
2015_6_ZONE6A,2015_7_ZONE6A,17,0,6,2,2015,12,1,2,2,1,1,4,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,3,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,0,0,2,1,0,0,0,0,0,0
2015_6_ZONE1D,2015_7_ZONE1D,34,2,6,2,2015,33,5,3,4,7,2,2,11,0,34,0,0,0,0,0,0,0,0,0,0,0,1,6,0,3,5,0,0,0,1,2,2,0,0,1,0,0,0,5,4,0,4,4,1,0,0,2,0,1,0,0,0,0,2,5,0,0,0,0,0,1,0,1,4,7,0,0,4,2,0,0,0,0,0,0
2015_6_ZONE2A,2015_7_ZONE2A,25,1,6,2,2015,20,3,3,8,4,3,2,4,0,27,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,6,0,0,1,0,1,0,0,0,2,0,2,0,6,1,0,0,0,2,0,0,3,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,3,4,0,0,7,3,0,0,0,0,0,0
2015_6_ZONE5A,2015_7_ZONE5A,20,1,6,2,2015,16,1,4,2,1,4,1,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,5,1,1,3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,3,0,0,4,1,0,0,0,0,0,0
2015_6_ZONE7C,2015_7_ZONE7C,13,0,6,2,2015,10,2,1,2,1,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0
2015_6_ZONE7D,2015_7_ZONE7D,1,0,6,2,2015,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015_6_ZONE1C,2015_7_ZONE1C,37,1,6,2,2015,36,5,3,6,8,8,1,5,0,36,0,0,0,0,0,0,0,0,0,0,0,1,5,0,3,7,0,0,0,0,0,2,0,1,1,0,1,0,8,1,1,5,2,0,0,1,3,0,1,0,0,0,0,3,4,0,0,0,0,0,2,0,0,3,6,0,0,9,2,0,0,0,0,0,0
2015_6_ZONE3E,2015_7_ZONE3E,43,4,6,2,2015,59,10,4,12,14,4,10,8,0,62,0,0,0,0,0,0,0,0,0,0,1,1,5,5,2,11,0,0,0,3,2,0,0,1,3,0,4,0,6,3,7,8,0,0,0,2,4,1,5,0,0,0,0,6,5,0,1,1,0,0,0,0,3,9,6,0,0,7,12,0,0,0,0,0,0
2015_6_ZONE1B,2015_7_ZONE1B,32,0,6,2,2015,29,1,3,3,7,6,3,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,0,0,0,2,0,0,0,0,0,2,0,4,1,0,3,1,0,0,1,3,1,1,0,0,0,0,1,3,0,0,1,0,0,0,0,0,5,4,0,0,6,0,0,0,0,0,0,0
2015_6_ZONE3B,2015_7_ZONE3B,4,0,6,2,2015,6,2,2,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015_6_ZONE1A,2015_7_ZONE1A,35,2,6,2,2015,19,5,1,5,5,2,0,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,9,1,0,2,3,0,0,0,1,1,0,0,0,0,0,0,5,0,0,1,0,0,1,0,1,1,3,0,0,2,1,0,0,0,0,0,0
2015_6_ZONE4B,2015_7_ZONE4B,15,1,6,2,2015,11,1,1,0,3,1,1,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0
2015_6_ZONE5C,2015_7_ZONE5C,13,1,6,2,2015,13,5,0,3,2,0,1,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0
2015_6_ZONE2D,2015_7_ZONE2D,4,0,6,2,2015,3,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015_6_ZONE2B,2015_7_ZONE2B,6,0,6,2,2015,5,0,0,0,1,0,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2015_6_ZONE3D,2015_7_ZONE3D,10,0,6,2,2015,6,0,0,2,2,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2015_7_ZONE3D,2015_8_ZONE3D,5,0,7,2,2015,10,4,1,0,6,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0
2015_7_ZONE5A,2015_8_ZONE5A,22,0,7,2,2015,20,2,6,2,4,2,1,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,7,0,4,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,4,0,0,6,1,0,0,0,0,0,0
2015_7_ZONE5B,2015_8_ZONE5B,35,3,7,2,2015,36,7,4,4,6,6,9,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,6,0,0,0,2,0,2,0,0,0,0,11,0,2,2,1,3,1,1,0,3,2,0,2,3,0,0,0,1,3,0,0,1,0,0,0,0,0,4,10,0,0,5,3,0,0,0,0,0,0
2015_7_ZONE4C,2015_8_ZONE4C,19,0,7,2,2015,22,5,7,7,3,4,0,2,0,28,0,0,0,0,0,0,0,0,0,0,0,1,6,1,4,1,0,0,1,0,0,1,0,0,5,0,0,0,3,1,0,4,0,0,0,0,4,0,1,0,0,0,0,0,6,0,0,3,0,0,0,0,0,2,3,0,0,7,2,0,0,0,0,0,0
2015_7_ZONE7B,2015_8_ZONE7B,34,2,7,2,2015,37,7,5,4,3,7,2,14,0,42,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,2,0,0,0,0,0,0,0,0,0,0,15,0,12,1,0,3,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,13,1,0,9,6,0,0,0,0,0,0
2015_7_ZONE3C,2015_8_ZONE3C,28,4,7,2,2015,20,6,3,4,4,2,1,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,4,0,0,0,1,1,0,0,0,0,0,6,0,2,0,0,1,1,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,1,0,4,5,0,0,0,0,0,0
2015_7_ZONE3E,2015_8_ZONE3E,80,9,7,2,2015,43,1,10,6,8,6,8,8,0,47,0,0,0,0,0,0,0,0,0,0,2,0,4,4,6,10,0,0,0,2,0,0,0,0,0,0,7,0,8,0,1,3,3,1,0,1,3,0,3,1,0,0,0,3,1,0,0,1,0,0,0,0,1,2,13,0,0,7,6,0,0,0,1,0,0
2015_7_ZONE1C,2015_8_ZONE1C,13,0,7,2,2015,37,7,3,4,3,11,5,5,0,38,0,0,0,0,0,0,0,0,0,0,0,1,9,1,1,6,0,0,0,0,2,3,0,0,0,0,3,0,5,0,0,7,4,0,0,1,3,0,2,0,1,0,0,0,7,1,0,1,0,0,0,1,0,3,7,0,0,5,2,0,0,0,0,0,0
2015_7_ZONE1D,2015_8_ZONE1D,26,1,7,2,2015,34,1,8,10,3,3,4,5,0,34,0,0,0,0,0,0,0,0,0,0,1,1,6,2,1,9,0,0,0,1,0,0,0,2,0,0,4,0,3,1,0,3,4,1,0,1,3,0,3,0,0,0,0,3,5,0,0,0,0,0,0,0,1,2,4,0,0,5,2,0,0,0,0,0,0
2015_7_ZONE4B,2015_8_ZONE4B,8,0,7,2,2015,15,7,3,1,4,3,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,3,0,0,0,0,3,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,3,0,1,0,0,0,0,1,5,0,0,0,0,0,1,0,0,1,4,0,0,2,1,0,0,0,0,0,0
2015_7_ZONE1A,2015_8_ZONE1A,23,1,7,2,2015,35,5,4,9,9,6,3,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,10,0,0,0,2,1,0,0,0,0,0,4,0,5,2,0,6,4,0,0,3,3,0,1,0,0,0,0,2,2,0,1,1,0,0,0,0,1,6,6,0,0,7,3,0,0,0,0,0,0
2015_7_ZONE6C,2015_8_ZONE6C,28,0,7,2,2015,32,5,7,6,4,4,1,9,0,36,0,0,0,0,0,0,0,0,0,0,0,0,14,6,4,1,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,5,0,0,0,3,2,0,1,1,0,1,0,0,14,0,0,0,0,0,0,1,0,3,2,0,0,2,6,0,0,0,0,0,0
2015_7_ZONE2A,2015_8_ZONE2A,30,6,7,2,2015,25,9,1,9,1,3,1,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,1,0,2,0,3,0,0,4,0,3,2,1,2,4,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,1,2,1,5,1,0,0,2,4,0,0,0,0,0,0
2015_7_ZONE2B,2015_8_ZONE2B,4,1,7,2,2015,6,1,3,5,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,3,1,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0
2015_7_ZONE5C,2015_8_ZONE5C,6,0,7,2,2015,13,3,1,3,3,0,2,1,0,13,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,1,0,3,2,0,0,0,0,0,0
2015_7_ZONE3B,2015_8_ZONE3B,2,0,7,2,2015,4,0,1,0,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
2015_7_ZONE1B,2015_8_ZONE1B,27,2,7,2,2015,32,5,1,9,6,7,5,7,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,0,0,1,2,1,0,0,0,0,13,0,7,8,0,1,3,0,0,2,3,0,4,0,2,0,0,1,2,0,0,0,0,0,0,0,1,5,6,0,0,11,0,0,0,0,0,0,0
2015_7_ZONE2D,2015_8_ZONE2D,5,0,7,2,2015,4,0,0,1,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_7_ZONE7C,2015_8_ZONE7C,12,0,7,2,2015,13,3,0,1,2,4,2,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0
2015_7_ZONE6A,2015_8_ZONE6A,19,0,7,2,2015,17,3,0,1,1,3,1,9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,5,0,0,1,2,0,0,0,0,0,0
2015_7_ZONE6B,2015_8_ZONE6B,7,0,7,2,2015,11,0,0,0,0,4,3,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,3,0,0,0,0,0,0
2015_7_ZONE7D,2015_8_ZONE7D,2,0,7,2,2015,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015_8_ZONE1A,2015_9_ZONE1A,37,1,8,2,2015,23,4,4,4,5,4,4,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,1,0,0,0,0,0,0,0,1,0,0,4,0,7,0,0,4,3,1,0,1,3,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,0,3,3,0,0,6,1,0,0,0,0,0,0
2015_8_ZONE3E,2015_9_ZONE3E,64,5,8,2,2015,80,5,9,10,11,16,17,12,0,80,0,0,0,0,0,0,0,0,0,0,0,0,8,9,7,19,0,0,0,0,7,1,0,1,0,0,8,0,10,2,2,6,4,0,0,3,7,0,4,0,0,0,0,5,8,0,0,1,0,0,0,0,0,6,22,0,0,9,11,0,0,0,0,0,0
2015_8_ZONE7B,2015_9_ZONE7B,33,2,8,2,2015,34,3,14,5,3,2,5,5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0,1,2,0,0,0,5,0,13,0,4,2,0,3,0,2,0,0,2,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,1,3,14,0,0,8,2,0,0,0,0,0,0
2015_8_ZONE5B,2015_9_ZONE5B,17,0,8,2,2015,35,4,13,11,3,1,2,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,8,0,0,0,2,2,0,0,0,0,1,2,0,10,0,0,5,3,0,0,1,1,0,2,0,1,0,0,3,4,0,0,2,0,0,0,0,0,3,9,1,0,5,3,0,0,0,0,0,0
2015_8_ZONE1B,2015_9_ZONE1B,24,3,8,2,2015,27,2,3,3,5,9,3,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,0,0,0,1,2,0,0,1,0,0,7,0,4,0,0,3,1,0,0,0,0,0,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,3,9,0,0,4,3,0,0,0,0,0,0
2015_8_ZONE3C,2015_9_ZONE3C,21,0,8,2,2015,28,1,3,5,5,8,7,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,5,0,0,0,0,1,0,0,0,0,0,6,0,5,1,0,2,2,0,0,1,4,0,1,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,8,0,0,4,2,0,0,0,0,0,0
2015_8_ZONE1D,2015_9_ZONE1D,30,7,8,2,2015,26,10,1,5,3,3,6,6,0,34,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,6,0,0,0,0,1,0,0,0,6,0,5,0,4,0,0,3,2,0,0,3,4,0,2,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,7,0,0,6,2,0,0,0,0,0,0
2015_8_ZONE6C,2015_9_ZONE6C,32,0,8,2,2015,28,6,3,6,3,7,5,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,7,0,2,0,2,4,0,1,0,0,0,0,0,14,0,0,2,0,0,0,0,0,2,3,0,0,3,1,0,0,0,0,0,0
2015_8_ZONE2D,2015_9_ZONE2D,6,0,8,2,2015,5,0,1,1,0,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015_8_ZONE2B,2015_9_ZONE2B,2,0,8,2,2015,4,0,2,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0
2015_8_ZONE4C,2015_9_ZONE4C,29,2,8,2,2015,19,3,3,3,0,5,2,3,0,19,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,1,0,0,1,2,0,0,2,1,0,0,0,0,0,0
2015_8_ZONE6B,2015_9_ZONE6B,11,0,8,2,2015,7,3,2,3,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0
2015_8_ZONE1C,2015_9_ZONE1C,29,0,8,2,2015,13,5,1,2,1,1,1,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,4,2,0,0,0,0,0,0
2015_8_ZONE5C,2015_9_ZONE5C,10,1,8,2,2015,6,3,2,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0
2015_8_ZONE4B,2015_9_ZONE4B,8,0,8,2,2015,8,1,1,1,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
2015_8_ZONE5A,2015_9_ZONE5A,16,1,8,2,2015,22,5,1,3,4,4,0,7,0,24,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,1,0,0,0,2,2,1,0,0,0,0,0,2,2,0,1,0,0,0,1,0,0,4,3,0,0,5,1,0,0,0,0,0,0
2015_8_ZONE2A,2015_9_ZONE2A,26,0,8,2,2015,30,10,1,8,4,1,4,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,4,0,0,0,0,0,0,0,0,0,0,7,0,4,1,0,3,0,0,0,1,1,0,3,0,0,0,0,1,3,0,0,0,0,0,0,1,0,4,9,0,0,5,4,0,0,0,0,0,0
2015_8_ZONE7C,2015_9_ZONE7C,11,0,8,2,2015,12,4,1,1,1,3,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,5,0,0,0,0,2,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0
