Subzone,YEAR_WEEK,SUB_YEAR_WEEK,All_comp,FalseAlarm_comp,Arrest_comp,Cleared_comp,NoContact_comp,NoReport_comp,Resolved_comp,Filed_comp,Calls_comp,BurgAlarm_comp,Suspicious_comp,Shots_comp,Intox_comp,Drugs_comp,Assault_comp,Armed_comp,Disturb_comp,Fireworks_comp,Noise_comp,Stalking_comp,PredictedBurg,ActualBurg,BurgStatus,BurgStatus2
ZONE5A,2014_1,2014_1_ZONE5A,125,20,0,0,25,20,45,0,130,5,10,0,0,10,5,0,15,0,10,0,0,1,1,0
ZONE5B,2014_1,2014_1_ZONE5B,306,6,24,18,60,66,30,6,318,0,18,66,0,0,0,0,0,0,18,0,1,1,1,0
ZONE5C,2014_1,2014_1_ZONE5C,70,15,10,10,10,0,10,0,70,0,15,0,0,0,0,0,5,0,0,0,0,0,0,0
ZONE5D,2014_1,2014_1_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2014_1,2014_1_ZONE6A,52,12,6,2,4,4,6,4,52,4,6,2,0,0,0,0,0,0,0,0,0,1,1,0
ZONE6B,2014_1,2014_1_ZONE6B,45,9,0,3,12,6,12,0,45,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0
ZONE6C,2014_1,2014_1_ZONE6C,480,192,16,8,56,56,48,0,488,0,40,8,0,16,0,8,48,0,8,0,1,0,0,0
ZONE7B,2014_1,2014_1_ZONE7B,72,4,4,2,4,24,12,8,74,8,8,0,0,2,0,0,8,0,0,0,0,0,0,0
ZONE7C,2014_1,2014_1_ZONE7C,42,18,0,0,0,6,6,3,42,3,3,0,0,0,0,0,6,0,3,0,0,1,1,0
ZONE7D,2014_1,2014_1_ZONE7D,9,3,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE1A,2014_10,2014_10_ZONE1A,224,21,28,0,56,14,28,7,252,0,70,14,7,0,0,0,35,0,42,0,0,0,0,0
ZONE1B,2014_10,2014_10_ZONE1B,99,0,0,9,18,27,27,0,108,0,0,0,18,0,0,0,9,0,27,0,0,0,0,0
ZONE1C,2014_10,2014_10_ZONE1C,380,20,10,20,20,60,40,20,410,0,90,60,0,20,0,0,60,0,10,0,0,0,0,0
ZONE1D,2014_10,2014_10_ZONE1D,342,117,9,18,63,36,18,0,360,0,45,0,0,0,0,0,0,0,63,0,2,0,0,0
ZONE2A,2014_10,2014_10_ZONE2A,84,20,0,0,16,16,12,8,84,0,36,0,4,0,0,4,0,0,4,0,1,0,0,0
ZONE2B,2014_10,2014_10_ZONE2B,4,0,0,0,0,1,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2014_10,2014_10_ZONE2D,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3B,2014_10,2014_10_ZONE3B,8,0,0,2,0,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3C,2014_10,2014_10_ZONE3C,66,18,6,0,0,12,30,0,66,0,18,0,0,0,0,0,0,0,12,0,0,0,0,0
ZONE3D,2014_10,2014_10_ZONE3D,91,7,0,7,14,28,7,0,91,14,0,0,0,0,7,0,0,0,0,0,1,0,0,0
ZONE3E,2014_10,2014_10_ZONE3E,408,12,36,18,108,60,36,18,450,18,42,36,18,12,0,0,30,0,114,0,4,0,0,0
ZONE4B,2014_10,2014_10_ZONE4B,14,3,0,0,4,2,1,0,14,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
ZONE4C,2014_10,2014_10_ZONE4C,100,32,4,0,0,24,0,4,100,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0
ZONE5A,2014_10,2014_10_ZONE5A,70,5,5,0,15,15,10,10,85,0,25,0,0,5,0,0,15,0,15,0,0,0,0,0
ZONE5B,2014_10,2014_10_ZONE5B,126,12,0,0,12,18,18,42,126,18,30,0,0,0,6,0,0,0,6,0,2,3,1,1
ZONE5C,2014_10,2014_10_ZONE5C,40,10,0,0,5,10,10,0,45,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE5D,2014_10,2014_10_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2014_10,2014_10_ZONE6A,36,18,2,0,4,4,2,0,36,0,2,0,4,0,0,0,0,0,2,0,0,0,0,0
ZONE6B,2014_10,2014_10_ZONE6B,57,12,3,0,6,3,12,3,60,0,9,0,0,0,0,0,9,0,0,0,1,1,1,0
ZONE6C,2014_10,2014_10_ZONE6C,328,48,0,0,48,40,40,32,352,0,32,16,0,32,0,0,64,0,40,0,1,0,0,0
ZONE7B,2014_10,2014_10_ZONE7B,42,2,0,2,10,6,6,4,42,0,14,6,2,0,0,0,2,0,8,0,0,0,0,0
ZONE7C,2014_10,2014_10_ZONE7C,36,6,3,0,0,0,0,0,36,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0
ZONE7D,2014_10,2014_10_ZONE7D,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE1A,2014_11,2014_11_ZONE1A,217,28,21,14,28,35,28,0,231,0,70,7,7,0,0,0,7,0,21,0,1,0,0,0
ZONE1B,2014_11,2014_11_ZONE1B,234,27,0,9,36,45,54,9,252,0,63,0,0,0,0,0,0,0,63,0,0,0,0,0
ZONE1C,2014_11,2014_11_ZONE1C,230,20,30,0,10,10,40,40,250,0,80,0,10,10,0,0,30,0,0,0,1,0,0,0
ZONE1D,2014_11,2014_11_ZONE1D,288,81,45,0,36,18,18,27,297,18,27,0,45,18,0,9,9,0,36,0,1,2,1,1
ZONE2A,2014_11,2014_11_ZONE2A,168,20,4,8,0,16,36,32,172,8,12,16,4,4,8,0,56,0,0,0,0,1,1,0
ZONE2B,2014_11,2014_11_ZONE2B,2,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2014_11,2014_11_ZONE2D,2,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ZONE3B,2014_11,2014_11_ZONE3B,8,0,0,0,0,4,2,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3C,2014_11,2014_11_ZONE3C,78,30,0,0,6,12,6,12,78,0,6,0,0,0,6,0,0,0,6,0,0,0,0,0
ZONE3D,2014_11,2014_11_ZONE3D,63,0,0,0,7,14,14,7,63,14,21,0,0,0,0,0,0,0,0,0,0,1,1,0
ZONE3E,2014_11,2014_11_ZONE3E,486,36,30,6,90,96,60,30,498,36,78,30,18,18,12,0,30,0,60,0,1,4,1,1
ZONE4B,2014_11,2014_11_ZONE4B,16,4,0,3,1,3,1,1,17,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
ZONE4C,2014_11,2014_11_ZONE4C,132,36,8,4,16,20,12,0,136,0,36,0,0,0,8,4,4,0,0,0,3,0,0,0
ZONE5A,2014_11,2014_11_ZONE5A,75,20,10,0,10,0,15,5,75,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0
ZONE5B,2014_11,2014_11_ZONE5B,192,18,12,12,12,30,36,24,204,12,30,0,6,0,6,0,24,0,18,0,2,2,1,1
ZONE5C,2014_11,2014_11_ZONE5C,100,20,0,10,20,10,10,5,110,0,15,10,0,5,0,0,5,0,15,0,3,0,0,0
ZONE5D,2014_11,2014_11_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2014_11,2014_11_ZONE6A,34,2,0,6,4,6,8,2,36,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0
ZONE6B,2014_11,2014_11_ZONE6B,54,12,0,0,9,0,9,12,54,3,6,0,3,9,0,0,6,0,0,0,0,1,1,0
ZONE6C,2014_11,2014_11_ZONE6C,280,40,8,0,72,80,8,16,312,16,88,0,0,0,0,0,24,0,32,0,0,1,1,0
ZONE7B,2014_11,2014_11_ZONE7B,66,14,8,4,12,2,6,2,70,0,4,4,0,0,2,0,2,0,12,0,1,0,0,0
ZONE7C,2014_11,2014_11_ZONE7C,33,3,0,0,0,12,3,3,33,3,0,0,0,3,0,0,3,0,3,0,0,0,0,0
ZONE7D,2014_11,2014_11_ZONE7D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE1A,2014_12,2014_12_ZONE1A,252,35,7,21,21,49,21,28,266,7,70,0,7,0,21,0,35,0,0,0,0,1,1,0
ZONE1B,2014_12,2014_12_ZONE1B,189,9,9,9,36,36,27,9,189,0,63,0,0,0,0,9,27,0,18,0,0,0,0,0
ZONE1C,2014_12,2014_12_ZONE1C,350,40,20,20,20,10,50,80,390,30,100,0,0,0,10,0,10,0,30,0,0,1,1,0
ZONE1D,2014_12,2014_12_ZONE1D,315,45,27,9,27,54,18,27,324,27,108,0,9,0,0,0,54,0,0,0,0,1,1,0
ZONE2A,2014_12,2014_12_ZONE2A,64,8,0,0,8,0,24,8,76,0,32,0,0,0,0,0,4,0,4,0,0,0,0,0
ZONE2B,2014_12,2014_12_ZONE2B,4,3,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2014_12,2014_12_ZONE2D,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3B,2014_12,2014_12_ZONE3B,6,0,0,0,0,2,4,0,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3C,2014_12,2014_12_ZONE3C,96,30,6,0,6,18,24,0,96,0,24,6,0,6,0,0,0,0,6,0,0,0,0,0
ZONE3D,2014_12,2014_12_ZONE3D,42,7,7,0,7,0,0,0,42,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3E,2014_12,2014_12_ZONE3E,432,36,24,12,54,60,102,30,450,6,96,0,12,18,0,12,66,0,96,0,1,1,1,0
ZONE4B,2014_12,2014_12_ZONE4B,18,5,1,1,3,0,3,1,20,0,6,0,0,0,1,0,0,0,2,0,0,0,0,0
ZONE4C,2014_12,2014_12_ZONE4C,120,24,4,0,28,4,28,16,120,4,16,0,8,4,4,0,12,0,4,0,0,3,1,1
ZONE5A,2014_12,2014_12_ZONE5A,100,15,5,5,20,15,10,0,105,0,0,0,0,5,0,0,35,0,15,0,2,0,0,0
ZONE5B,2014_12,2014_12_ZONE5B,180,18,6,6,18,12,24,24,192,0,12,0,0,6,6,6,6,0,18,0,1,2,1,1
ZONE5C,2014_12,2014_12_ZONE5C,105,5,10,5,10,30,10,15,110,20,15,0,0,0,0,0,10,0,5,0,0,3,1,1
ZONE5D,2014_12,2014_12_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2014_12,2014_12_ZONE6A,16,4,2,0,0,2,0,4,16,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0
ZONE6B,2014_12,2014_12_ZONE6B,45,15,0,6,6,0,0,6,48,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0
ZONE6C,2014_12,2014_12_ZONE6C,360,48,32,24,32,32,40,24,376,0,24,0,0,24,0,0,32,0,16,0,0,0,0,0
ZONE7B,2014_12,2014_12_ZONE7B,48,6,2,2,6,14,4,4,50,2,16,0,0,0,2,0,8,0,6,0,0,1,1,0
ZONE7C,2014_12,2014_12_ZONE7C,60,9,6,0,9,9,9,0,60,9,6,0,0,0,0,0,6,0,6,0,0,0,0,0
ZONE7D,2014_12,2014_12_ZONE7D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE1A,2014_13,2014_13_ZONE1A,329,35,42,7,35,35,91,7,343,0,77,0,7,0,14,21,70,0,14,0,0,0,0,0
ZONE1B,2014_13,2014_13_ZONE1B,126,18,9,0,0,27,36,18,126,9,27,0,18,0,0,0,9,0,0,0,0,0,0,0
ZONE1C,2014_13,2014_13_ZONE1C,340,30,30,0,10,70,60,10,360,0,120,0,10,0,0,0,0,0,10,0,1,0,0,0
ZONE1D,2014_13,2014_13_ZONE1D,360,81,9,9,36,54,72,0,387,0,117,0,27,9,0,9,45,0,0,0,0,0,0,0
ZONE2A,2014_13,2014_13_ZONE2A,120,40,8,0,4,16,8,8,120,0,20,0,0,4,4,0,8,0,0,0,2,0,0,0
ZONE2B,2014_13,2014_13_ZONE2B,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2014_13,2014_13_ZONE2D,4,2,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3B,2014_13,2014_13_ZONE3B,6,2,0,0,0,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3C,2014_13,2014_13_ZONE3C,126,24,6,0,12,24,18,0,138,0,6,12,0,12,0,0,0,0,30,0,1,0,0,0
ZONE3D,2014_13,2014_13_ZONE3D,56,7,0,0,7,7,14,14,56,0,7,0,0,0,21,0,7,0,0,0,0,0,0,0
ZONE3E,2014_13,2014_13_ZONE3E,492,30,36,12,18,54,54,72,546,24,78,0,0,6,18,0,54,0,90,0,0,1,1,0
ZONE4B,2014_13,2014_13_ZONE4B,15,9,0,1,1,1,0,1,15,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
ZONE4C,2014_13,2014_13_ZONE4C,128,36,12,0,12,8,32,8,136,0,44,0,0,0,0,4,28,0,12,0,0,0,0,0
ZONE5A,2014_13,2014_13_ZONE5A,65,20,5,5,0,5,5,5,75,5,5,0,0,0,0,0,5,0,15,0,0,2,1,1
ZONE5B,2014_13,2014_13_ZONE5B,240,12,24,36,24,24,30,24,240,12,36,0,0,6,0,0,18,0,24,0,2,1,1,0
ZONE5C,2014_13,2014_13_ZONE5C,40,5,5,5,5,5,0,5,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ZONE5D,2014_13,2014_13_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2014_13,2014_13_ZONE6A,48,16,0,4,10,4,6,0,48,0,4,0,2,0,0,0,0,0,12,0,0,0,0,0
ZONE6B,2014_13,2014_13_ZONE6B,48,18,0,6,6,6,3,0,54,0,6,0,0,0,6,0,0,0,3,0,0,0,0,0
ZONE6C,2014_13,2014_13_ZONE6C,240,40,8,16,24,24,24,16,256,8,32,0,0,0,0,0,8,0,8,0,0,0,0,0
ZONE7B,2014_13,2014_13_ZONE7B,70,8,4,4,2,8,14,0,74,0,6,2,4,0,0,2,6,0,14,0,0,0,0,0
ZONE7C,2014_13,2014_13_ZONE7C,21,9,0,0,0,3,3,3,21,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0
ZONE7D,2014_13,2014_13_ZONE7D,9,3,0,0,3,0,3,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE1A,2014_14,2014_14_ZONE1A,315,49,28,0,14,63,77,14,329,0,63,0,21,49,0,0,28,0,35,0,1,0,0,0
ZONE1B,2014_14,2014_14_ZONE1B,261,0,36,9,45,45,18,27,270,0,18,0,18,0,9,0,45,0,18,0,0,0,0,0
ZONE1C,2014_14,2014_14_ZONE1C,350,0,10,40,30,70,70,30,360,10,120,0,0,0,0,0,20,0,20,0,2,1,1,0
ZONE1D,2014_14,2014_14_ZONE1D,378,99,27,27,27,45,54,27,396,0,90,0,0,0,18,0,36,0,36,0,0,0,0,0
ZONE2A,2014_14,2014_14_ZONE2A,112,20,4,0,12,16,16,20,112,4,20,12,0,4,4,0,0,0,8,0,1,2,1,1
ZONE2B,2014_14,2014_14_ZONE2B,4,0,0,0,1,1,1,1,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
ZONE2D,2014_14,2014_14_ZONE2D,9,4,0,2,1,2,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ZONE3B,2014_14,2014_14_ZONE3B,10,0,0,0,4,0,2,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
ZONE3C,2014_14,2014_14_ZONE3C,90,12,0,0,12,6,36,12,90,6,12,12,0,0,6,0,12,0,12,0,1,1,1,0
ZONE3D,2014_14,2014_14_ZONE3D,126,7,0,0,28,7,35,21,126,0,35,0,0,0,0,0,14,0,7,0,0,0,0,0
ZONE3E,2014_14,2014_14_ZONE3E,528,30,36,12,90,66,66,48,582,0,42,0,0,24,12,12,60,0,144,0,0,0,0,0
ZONE4B,2014_14,2014_14_ZONE4B,9,1,0,2,0,1,1,0,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ZONE4C,2014_14,2014_14_ZONE4C,132,16,4,4,4,16,32,16,132,0,36,4,0,0,0,0,24,0,0,0,0,0,0,0
ZONE5A,2014_14,2014_14_ZONE5A,100,15,0,10,25,15,25,5,105,0,25,5,0,0,0,0,0,0,45,0,0,0,0,0
ZONE5B,2014_14,2014_14_ZONE5B,264,24,12,6,18,30,54,42,282,6,66,24,0,24,0,0,24,0,30,0,2,2,1,1
ZONE5C,2014_14,2014_14_ZONE5C,80,10,5,5,0,5,10,5,80,5,0,0,0,0,0,0,25,0,15,0,1,1,1,0
ZONE5D,2014_14,2014_14_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2014_14,2014_14_ZONE6A,28,10,2,4,2,0,0,2,28,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6B,2014_14,2014_14_ZONE6B,45,15,0,0,6,3,3,3,48,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0
ZONE6C,2014_14,2014_14_ZONE6C,352,64,48,16,64,40,24,8,352,0,48,24,8,0,0,0,24,0,40,0,1,0,0,0
ZONE7B,2014_14,2014_14_ZONE7B,70,12,4,2,4,16,16,0,76,0,14,0,6,2,0,0,6,0,6,0,1,0,0,0
ZONE7C,2014_14,2014_14_ZONE7C,24,3,0,0,0,3,9,0,24,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0
ZONE7D,2014_14,2014_14_ZONE7D,3,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE1A,2014_15,2014_15_ZONE1A,168,21,7,0,14,28,21,7,196,7,63,7,0,28,0,0,7,0,14,0,0,1,1,0
ZONE1B,2014_15,2014_15_ZONE1B,189,0,0,18,18,45,63,18,189,0,54,27,0,0,0,0,9,0,18,0,2,0,0,0
ZONE1C,2014_15,2014_15_ZONE1C,380,10,40,10,50,80,70,30,410,30,90,10,0,0,30,20,80,0,0,0,0,2,1,1
ZONE1D,2014_15,2014_15_ZONE1D,495,108,54,18,27,36,45,45,504,0,72,0,9,18,0,0,36,0,18,0,2,0,0,0
ZONE2A,2014_15,2014_15_ZONE2A,132,4,0,8,20,36,28,4,132,0,32,4,0,4,0,0,12,0,4,0,2,1,1,0
ZONE2B,2014_15,2014_15_ZONE2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2014_15,2014_15_ZONE2D,9,2,0,1,0,0,1,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3B,2014_15,2014_15_ZONE3B,16,0,0,2,4,2,2,2,18,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0
ZONE3C,2014_15,2014_15_ZONE3C,108,24,0,6,12,24,6,18,114,6,36,0,0,0,0,0,0,0,12,0,2,1,1,0
ZONE3D,2014_15,2014_15_ZONE3D,63,0,7,0,14,7,14,0,70,0,7,0,0,0,0,0,7,0,14,0,0,0,0,0
ZONE3E,2014_15,2014_15_ZONE3E,612,66,42,42,90,66,72,42,630,6,78,30,12,6,0,0,48,0,90,0,3,0,0,0
ZONE4B,2014_15,2014_15_ZONE4B,14,4,0,1,2,1,3,2,14,1,2,0,0,0,1,0,1,0,3,0,0,1,1,0
ZONE4C,2014_15,2014_15_ZONE4C,128,16,8,4,8,24,16,0,144,0,40,0,0,4,0,0,16,0,0,0,0,0,0,0
ZONE5A,2014_15,2014_15_ZONE5A,145,5,5,5,20,30,30,10,150,0,25,0,0,0,0,0,20,0,20,0,2,0,0,0
ZONE5B,2014_15,2014_15_ZONE5B,216,24,6,0,48,36,36,24,216,18,24,18,6,6,6,6,36,0,18,0,1,2,1,1
ZONE5C,2014_15,2014_15_ZONE5C,65,5,0,5,25,5,15,10,70,5,15,5,0,0,5,0,0,0,25,0,1,1,1,0
ZONE5D,2014_15,2014_15_ZONE5D,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2014_15,2014_15_ZONE6A,20,14,0,0,2,0,2,0,20,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
ZONE6B,2014_15,2014_15_ZONE6B,63,24,6,0,3,12,3,3,63,0,12,0,0,0,0,0,6,0,0,0,0,0,0,0
ZONE6C,2014_15,2014_15_ZONE6C,480,56,32,32,16,48,88,24,512,8,56,0,8,0,8,0,104,0,8,0,1,1,1,0
ZONE7B,2014_15,2014_15_ZONE7B,80,8,2,2,24,14,10,4,84,2,12,0,0,10,0,0,8,0,6,0,2,1,1,0
ZONE7C,2014_15,2014_15_ZONE7C,33,6,0,0,0,3,9,0,33,0,12,0,0,0,0,0,6,0,0,0,0,0,0,0
ZONE7D,2014_15,2014_15_ZONE7D,15,6,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE1A,2014_16,2014_16_ZONE1A,175,7,35,7,28,35,28,7,189,0,70,7,7,7,0,0,21,0,7,0,0,0,0,0
ZONE1B,2014_16,2014_16_ZONE1B,180,9,0,18,54,0,18,36,198,18,18,9,0,0,18,0,18,0,63,0,2,2,1,1
ZONE1C,2014_16,2014_16_ZONE1C,400,60,20,20,50,40,20,40,440,0,120,20,0,50,0,0,10,0,10,0,0,0,0,0
ZONE1D,2014_16,2014_16_ZONE1D,378,36,18,0,72,72,45,36,405,27,54,0,18,9,27,0,36,0,45,0,2,2,1,1
ZONE2A,2014_16,2014_16_ZONE2A,152,8,8,8,24,12,36,16,156,8,36,0,8,0,0,0,32,0,4,0,0,2,1,1
ZONE2B,2014_16,2014_16_ZONE2B,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2014_16,2014_16_ZONE2D,7,3,0,1,0,0,1,0,7,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
ZONE3B,2014_16,2014_16_ZONE3B,10,2,2,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ZONE3C,2014_16,2014_16_ZONE3C,66,6,0,0,18,12,0,12,72,12,6,6,0,0,0,0,0,0,18,0,1,2,1,1
ZONE3D,2014_16,2014_16_ZONE3D,70,21,0,14,0,14,0,21,77,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
ZONE3E,2014_16,2014_16_ZONE3E,540,42,30,24,108,78,72,48,588,18,114,18,6,30,18,12,36,0,78,0,4,3,1,1
ZONE4B,2014_16,2014_16_ZONE4B,17,4,0,1,2,3,4,0,19,0,5,0,0,0,0,0,1,0,5,0,0,0,0,0
ZONE4C,2014_16,2014_16_ZONE4C,112,24,12,4,8,24,20,0,116,0,28,0,8,4,0,0,20,0,4,0,0,0,0,0
ZONE5A,2014_16,2014_16_ZONE5A,105,10,0,5,20,20,10,10,110,10,30,0,0,0,5,0,0,0,35,0,0,2,1,1
ZONE5B,2014_16,2014_16_ZONE5B,228,12,18,18,30,30,48,12,246,0,90,6,0,12,12,0,6,0,36,0,2,1,1,0
ZONE5C,2014_16,2014_16_ZONE5C,75,20,0,0,10,0,25,5,95,5,10,0,0,0,10,0,5,0,20,0,0,1,1,0
ZONE5D,2014_16,2014_16_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2014_16,2014_16_ZONE6A,28,6,0,0,6,12,2,0,28,0,16,0,0,0,0,0,2,0,0,0,1,0,0,0
ZONE6B,2014_16,2014_16_ZONE6B,54,39,0,3,3,0,6,3,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ZONE6C,2014_16,2014_16_ZONE6C,216,16,0,16,64,0,32,32,248,16,40,16,0,0,8,16,0,0,32,0,1,1,1,0
ZONE7B,2014_16,2014_16_ZONE7B,66,12,0,4,12,8,8,10,70,6,6,0,0,2,0,0,4,0,6,0,1,2,1,1
ZONE7C,2014_16,2014_16_ZONE7C,33,6,0,0,6,6,6,0,33,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0
ZONE7D,2014_16,2014_16_ZONE7D,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE1A,2014_17,2014_17_ZONE1A,231,49,7,7,21,63,42,0,238,0,84,0,7,0,0,0,28,0,0,0,4,0,0,0
ZONE1B,2014_17,2014_17_ZONE1B,288,18,18,54,36,27,45,18,306,9,45,9,0,0,0,0,0,0,99,0,2,2,1,1
ZONE1C,2014_17,2014_17_ZONE1C,350,40,20,20,40,40,40,10,360,0,110,10,0,0,0,0,50,0,20,0,1,0,0,0
ZONE1D,2014_17,2014_17_ZONE1D,441,81,27,0,9,45,72,36,468,45,108,0,0,18,18,0,54,0,0,0,0,2,1,1
ZONE2A,2014_17,2014_17_ZONE2A,112,12,8,0,4,24,28,8,112,0,24,0,0,0,0,0,20,0,4,0,0,0,0,0
ZONE2B,2014_17,2014_17_ZONE2B,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2014_17,2014_17_ZONE2D,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3B,2014_17,2014_17_ZONE3B,4,0,0,0,2,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3C,2014_17,2014_17_ZONE3C,144,12,6,18,0,6,42,18,144,6,12,0,12,0,0,0,12,0,36,0,1,1,1,0
ZONE3D,2014_17,2014_17_ZONE3D,119,7,0,0,21,14,35,7,119,0,21,0,0,7,0,0,7,0,0,0,1,0,0,0
ZONE3E,2014_17,2014_17_ZONE3E,558,48,18,24,96,60,96,36,606,12,66,12,0,12,18,6,96,0,180,0,5,4,1,1
ZONE4B,2014_17,2014_17_ZONE4B,13,4,2,2,1,1,1,0,14,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0
ZONE4C,2014_17,2014_17_ZONE4C,184,12,4,4,8,24,32,28,192,4,24,0,0,4,12,40,28,0,12,0,0,0,0,0
ZONE5A,2014_17,2014_17_ZONE5A,150,10,5,15,15,25,35,5,160,5,35,0,10,0,0,0,0,0,25,0,1,0,0,0
ZONE5B,2014_17,2014_17_ZONE5B,198,12,6,0,42,18,54,24,204,36,24,12,0,6,0,0,12,0,30,0,1,2,1,1
ZONE5C,2014_17,2014_17_ZONE5C,65,25,0,0,0,10,10,0,70,0,15,0,0,0,0,0,5,0,0,0,0,0,0,0
ZONE5D,2014_17,2014_17_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2014_17,2014_17_ZONE6A,44,18,0,2,6,4,4,4,44,2,0,0,2,0,0,0,4,0,2,0,0,1,1,0
ZONE6B,2014_17,2014_17_ZONE6B,63,24,0,0,15,3,6,9,63,0,9,3,0,0,0,0,6,0,3,0,1,1,1,0
ZONE6C,2014_17,2014_17_ZONE6C,336,64,16,0,40,72,64,16,336,8,64,8,0,0,0,0,24,0,40,0,1,1,1,0
